Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
828	22:26:01	22:26:01	22:26:01	22:26:01	22:26:01	22:26:01			22:26:01	22:26:01	22:26:01	22:26:01	22:26:22	22:26:22	22:26:22	22:26:22	22:26:22	22:26:22			22:26:25	22:26:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
829	22:26:26	22:26:26	22:26:26	22:26:26	22:26:26	22:26:26			22:26:26	22:26:26	22:26:26	22:26:26	22:26:49	22:26:49	22:26:49	22:26:49	22:26:49	22:26:49			22:26:52	22:26:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
830	22:26:53	22:26:53	22:26:53	22:26:53	22:26:54	22:26:54			22:26:54	22:26:54	22:26:54	22:26:54	22:27:14	22:27:14	22:27:14	22:27:14	22:27:14	22:27:14	22:27:14	22:27:14	22:27:19	22:27:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
831	22:27:20	22:27:20	22:27:20	22:27:20	22:27:20	22:27:20			22:27:20	22:27:20	22:27:20	22:27:20	22:27:42	22:27:42	22:27:43	22:27:43	22:27:43	22:27:43			22:27:45	22:27:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
832	22:27:47	22:27:47	22:27:47	22:27:47	22:27:47	22:27:47			22:27:47	22:27:47	22:27:47	22:27:47	22:28:07	22:28:07	22:28:08	22:28:08	22:28:08	22:28:08			22:28:10	22:28:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
833	22:28:12	22:28:12	22:28:12	22:28:12	22:28:12	22:28:12			22:28:12	22:28:12	22:28:12	22:28:12	22:28:35	22:28:35	22:28:35	22:28:35	22:28:35	22:28:35			22:28:38	22:28:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
834	22:28:40	22:28:40	22:28:40	22:28:40	22:28:40	22:28:40			22:28:40	22:28:40	22:28:40	22:28:40	22:29:01	22:29:01	22:29:01	22:29:01	22:29:01	22:29:01			22:29:04	22:29:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
835	22:29:05	22:29:05	22:29:05	22:29:05	22:29:05	22:29:05			22:29:05	22:29:05	22:29:05	22:29:05	22:29:26	22:29:26	22:29:26	22:29:26	22:29:26	22:29:26			22:29:29	22:29:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
836	22:29:30	22:29:30	22:29:30	22:29:30	22:29:30	22:29:30			22:29:30	22:29:30	22:29:30	22:29:30	22:29:51	22:29:51	22:29:52	22:29:52	22:29:52	22:29:52			22:29:54	22:29:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
837	22:29:56	22:29:56	22:29:56	22:29:56	22:29:56	22:29:56			22:29:56	22:29:56	22:29:56	22:29:56	22:30:17	22:30:17	22:30:17	22:30:17	22:30:17	22:30:17			22:30:20	22:30:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
838	22:30:21	22:30:21	22:30:21	22:30:21	22:30:21	22:30:21			22:30:21	22:30:21	22:30:21	22:30:21	22:30:42	22:30:42	22:30:42	22:30:42	22:30:42	22:30:42			22:30:45	22:30:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
839	22:30:47	22:30:47	22:30:47	22:30:47	22:30:47	22:30:47			22:30:47	22:30:47	22:30:47	22:30:47	22:31:07	22:31:07	22:31:07	22:31:07	22:31:07	22:31:07			22:31:10	22:31:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
840	22:31:12	22:31:12	22:31:12	22:31:12	22:31:12	22:31:12			22:31:12	22:31:12	22:31:12	22:31:12	22:31:33	22:31:33	22:31:33	22:31:33	22:31:33	22:31:33	22:31:33	22:31:33	22:31:40	22:31:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:06	00:00:27
841	22:31:41	22:31:41	22:31:41	22:31:41	22:31:41	22:31:41			22:31:41	22:31:41	22:31:41	22:31:41	22:32:02	22:32:02	22:32:02	22:32:02	22:32:02	22:32:02			22:32:05	22:32:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
842	22:32:06	22:32:06	22:32:06	22:32:06	22:32:06	22:32:06			22:32:06	22:32:06	22:32:06	22:32:06	22:32:28	22:32:28	22:32:28	22:32:28	22:32:28	22:32:28			22:32:31	22:32:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
843	22:32:32	22:32:32	22:32:32	22:32:32	22:32:32	22:32:32			22:32:32	22:32:32	22:32:32	22:32:32	22:32:53	22:32:53	22:32:53	22:32:53	22:32:53	22:32:53			22:32:56	22:32:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
844	22:32:57	22:32:57	22:32:57	22:32:57	22:32:57	22:32:57			22:32:57	22:32:57	22:32:57	22:32:57	22:33:19	22:33:19	22:33:19	22:33:19	22:33:19	22:33:19			22:33:22	22:33:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
845	22:33:23	22:33:23	22:33:23	22:33:23	22:33:23	22:33:23			22:33:23	22:33:23	22:33:23	22:33:23	22:33:44	22:33:44	22:33:44	22:33:44	22:33:44	22:33:44			22:33:47	22:33:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
846	22:33:48	22:33:48	22:33:48	22:33:48	22:33:48	22:33:48			22:33:48	22:33:48	22:33:48	22:33:48	22:34:11	22:34:11	22:34:11	22:34:11	22:34:11	22:34:11			22:34:14	22:34:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
847	22:34:15	22:34:15	22:34:15	22:34:15	22:34:15	22:34:15			22:34:15	22:34:15	22:34:15	22:34:15	22:34:36	22:34:36	22:34:36	22:34:36	22:34:36	22:34:36			22:34:39	22:34:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
848	22:34:40	22:34:40	22:34:40	22:34:40	22:34:40	22:34:40			22:34:40	22:34:40	22:34:40	22:34:40	22:35:03	22:35:03	22:35:03	22:35:03	22:35:03	22:35:03			22:35:06	22:35:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
849	22:35:07	22:35:07	22:35:07	22:35:07	22:35:07	22:35:07			22:35:07	22:35:07	22:35:07	22:35:07	22:35:28	22:35:28	22:35:28	22:35:28	22:35:28	22:35:28			22:35:31	22:35:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
850	22:35:32	22:35:32	22:35:32	22:35:32	22:35:32	22:35:32			22:35:32	22:35:32	22:35:32	22:35:32	22:35:55	22:35:55	22:35:55	22:35:55	22:35:55	22:35:55	22:35:55	22:35:55	22:35:59	22:35:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
851	22:36:00	22:36:00	22:36:00	22:36:00	22:36:00	22:36:00			22:36:00	22:36:00	22:36:01	22:36:01	22:36:21	22:36:21	22:36:21	22:36:21	22:36:21	22:36:21			22:36:24	22:36:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
852	22:36:25	22:36:25	22:36:25	22:36:25	22:36:25	22:36:25			22:36:25	22:36:25	22:36:25	22:36:25	22:36:48	22:36:48	22:36:48	22:36:48	22:36:48	22:36:48			22:36:51	22:36:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
853	22:36:52	22:36:52	22:36:52	22:36:52	22:36:53	22:36:53			22:36:53	22:36:53	22:36:53	22:36:53	22:37:13	22:37:13	22:37:13	22:37:13	22:37:13	22:37:13			22:37:16	22:37:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
854	22:37:17	22:37:17	22:37:17	22:37:17	22:37:17	22:37:17			22:37:17	22:37:17	22:37:17	22:37:17	22:37:40	22:37:40	22:37:40	22:37:40	22:37:40	22:37:40			22:37:43	22:37:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
855	22:37:44	22:37:44	22:37:44	22:37:44	22:37:44	22:37:44			22:37:44	22:37:44	22:37:44	22:37:44	22:38:06	22:38:06	22:38:06	22:38:06	22:38:06	22:38:06			22:38:09	22:38:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
856	22:38:10	22:38:10	22:38:10	22:38:10	22:38:10	22:38:10			22:38:10	22:38:10	22:38:10	22:38:10	22:38:31	22:38:31	22:38:31	22:38:31	22:38:31	22:38:31			22:38:34	22:38:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
857	22:38:36	22:38:36	22:38:36	22:38:36	22:38:36	22:38:36			22:38:36	22:38:36	22:38:36	22:38:36	22:38:58	22:38:58	22:38:58	22:38:58	22:38:58	22:38:58			22:39:01	22:39:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
858	22:39:02	22:39:02	22:39:02	22:39:02	22:39:02	22:39:02			22:39:02	22:39:02	22:39:02	22:39:02	22:39:23	22:39:23	22:39:23	22:39:23	22:39:23	22:39:23			22:39:26	22:39:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:23
859	22:39:27	22:39:27	22:39:27	22:39:27	22:39:27	22:39:27			22:39:27	22:39:27	22:39:27	22:39:27	22:39:47	22:39:47	22:39:47	22:39:47	22:39:47	22:39:47			22:39:50	22:39:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
860	22:39:52	22:39:52	22:39:52	22:39:52	22:39:52	22:39:52			22:39:52	22:39:52	22:39:52	22:39:52	22:40:12	22:40:12	22:40:12	22:40:12	22:40:13	22:40:13	22:40:13	22:40:13	22:40:19	22:40:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:06	00:00:27
861	22:40:20	22:40:20	22:40:20	22:40:20	22:40:21	22:40:21			22:40:21	22:40:21	22:40:21	22:40:21	22:40:42	22:40:42	22:40:42	22:40:42	22:40:42	22:40:42			22:40:45	22:40:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
862	22:40:47	22:40:47	22:40:47	22:40:47	22:40:47	22:40:47			22:40:47	22:40:47	22:40:47	22:40:47	22:41:08	22:41:08	22:41:08	22:41:08	22:41:08	22:41:08			22:41:11	22:41:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
863	22:41:12	22:41:12	22:41:12	22:41:12	22:41:12	22:41:12			22:41:12	22:41:12	22:41:12	22:41:12	22:41:35	22:41:35	22:41:35	22:41:35	22:41:35	22:41:35			22:41:38	22:41:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
864	22:41:39	22:41:39	22:41:39	22:41:39	22:41:39	22:41:39			22:41:40	22:41:40	22:41:40	22:41:40	22:42:01	22:42:01	22:42:01	22:42:01	22:42:01	22:42:01			22:42:04	22:42:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
865	22:42:06	22:42:06	22:42:06	22:42:06	22:42:06	22:42:06			22:42:06	22:42:06	22:42:06	22:42:06	22:42:29	22:42:29	22:42:29	22:42:29	22:42:29	22:42:29			22:42:32	22:42:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
866	22:42:33	22:42:33	22:42:33	22:42:33	22:42:33	22:42:33			22:42:33	22:42:33	22:42:33	22:42:33	22:42:54	22:42:54	22:42:54	22:42:54	22:42:54	22:42:54			22:42:57	22:42:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
867	22:42:58	22:42:58	22:42:58	22:42:58	22:42:58	22:42:58			22:42:59	22:42:59	22:42:59	22:42:59	22:43:21	22:43:21	22:43:21	22:43:21	22:43:21	22:43:21			22:43:24	22:43:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
868	22:43:26	22:43:26	22:43:26	22:43:26	22:43:26	22:43:26			22:43:26	22:43:26	22:43:26	22:43:26	22:43:47	22:43:47	22:43:47	22:43:47	22:43:47	22:43:47			22:43:50	22:43:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
869	22:43:52	22:43:52	22:43:52	22:43:52	22:43:52	22:43:52			22:43:52	22:43:52	22:43:52	22:43:52	22:44:15	22:44:15	22:44:15	22:44:15	22:44:15	22:44:15			22:44:18	22:44:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
870	22:44:19	22:44:19	22:44:20	22:44:20	22:44:20	22:44:20			22:44:20	22:44:20	22:44:20	22:44:20	22:44:40	22:44:40	22:44:40	22:44:40	22:44:40	22:44:40	22:44:40	22:44:40	22:44:45	22:44:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
871	22:44:46	22:44:46	22:44:46	22:44:46	22:44:46	22:44:46			22:44:46	22:44:46	22:44:46	22:44:46	22:45:09	22:45:09	22:45:09	22:45:09	22:45:09	22:45:09			22:45:12	22:45:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
872	22:45:13	22:45:13	22:45:13	22:45:13	22:45:13	22:45:13			22:45:13	22:45:13	22:45:13	22:45:13	22:45:35	22:45:35	22:45:35	22:45:35	22:45:35	22:45:35			22:45:38	22:45:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
873	22:45:40	22:45:40	22:45:40	22:45:40	22:45:40	22:45:40			22:45:40	22:45:40	22:45:40	22:45:40	22:46:01	22:46:01	22:46:01	22:46:01	22:46:01	22:46:01			22:46:04	22:46:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
874	22:46:06	22:46:06	22:46:06	22:46:06	22:46:06	22:46:06			22:46:06	22:46:06	22:46:06	22:46:06	22:46:27	22:46:27	22:46:28	22:46:28	22:46:28	22:46:28			22:46:31	22:46:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
875	22:46:32	22:46:32	22:46:33	22:46:33	22:46:33	22:46:33			22:46:33	22:46:33	22:46:33	22:46:33	22:46:53	22:46:53	22:46:54	22:46:54	22:46:54	22:46:54			22:46:57	22:46:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
876	22:46:58	22:46:58	22:46:59	22:46:59	22:46:59	22:46:59			22:46:59	22:46:59	22:46:59	22:46:59	22:47:21	22:47:21	22:47:21	22:47:21	22:47:21	22:47:21			22:47:24	22:47:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
877	22:47:25	22:47:25	22:47:25	22:47:25	22:47:26	22:47:26			22:47:26	22:47:26	22:47:26	22:47:26	22:47:47	22:47:47	22:47:48	22:47:48	22:47:48	22:47:48			22:47:51	22:47:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:01	00:00:00		00:00:03	00:00:25
878	22:47:53	22:47:53	22:47:53	22:47:53	22:47:53	22:47:53			22:47:53	22:47:53	22:47:53	22:47:53	22:48:15	22:48:15	22:48:15	22:48:15	22:48:15	22:48:15			22:48:18	22:48:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
879	22:48:20	22:48:20	22:48:20	22:48:20	22:48:20	22:48:20			22:48:20	22:48:20	22:48:20	22:48:20	22:48:41	22:48:41	22:48:41	22:48:41	22:48:41	22:48:41			22:48:44	22:48:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
880	22:48:46	22:48:46	22:48:46	22:48:46	22:48:46	22:48:46			22:48:46	22:48:46	22:48:46	22:48:46	22:49:07	22:49:07	22:49:07	22:49:07	22:49:07	22:49:07	22:49:07	22:49:07	22:49:14	22:49:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:06	00:00:28
881	22:49:16	22:49:16	22:49:16	22:49:16	22:49:16	22:49:16			22:49:16	22:49:16	22:49:16	22:49:16	22:49:36	22:49:36	22:49:36	22:49:36	22:49:36	22:49:36			22:49:40	22:49:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
882	22:49:41	22:49:41	22:49:41	22:49:41	22:49:41	22:49:41			22:49:41	22:49:41	22:49:41	22:49:41	22:50:04	22:50:04	22:50:04	22:50:04	22:50:04	22:50:04			22:50:07	22:50:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
883	22:50:09	22:50:09	22:50:09	22:50:09	22:50:09	22:50:09			22:50:09	22:50:09	22:50:09	22:50:09	22:50:30	22:50:30	22:50:30	22:50:30	22:50:30	22:50:30			22:50:33	22:50:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
884	22:50:35	22:50:35	22:50:35	22:50:35	22:50:35	22:50:35			22:50:35	22:50:35	22:50:35	22:50:35	22:50:57	22:50:57	22:50:58	22:50:58	22:50:58	22:50:58			22:51:01	22:51:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
885	22:51:02	22:51:02	22:51:02	22:51:02	22:51:02	22:51:02			22:51:02	22:51:02	22:51:03	22:51:03	22:51:23	22:51:23	22:51:23	22:51:23	22:51:23	22:51:23			22:51:26	22:51:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
886	22:51:28	22:51:28	22:51:28	22:51:28	22:51:28	22:51:28			22:51:28	22:51:28	22:51:28	22:51:28	22:51:51	22:51:51	22:51:51	22:51:51	22:51:51	22:51:51			22:51:54	22:51:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
887	22:51:56	22:51:56	22:51:56	22:51:56	22:51:56	22:51:56			22:51:56	22:51:56	22:51:56	22:51:56	22:52:18	22:52:18	22:52:19	22:52:19	22:52:19	22:52:19			22:52:22	22:52:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
888	22:52:23	22:52:23	22:52:23	22:52:23	22:52:23	22:52:23			22:52:23	22:52:23	22:52:24	22:52:24	22:52:47	22:52:47	22:52:47	22:52:47	22:52:47	22:52:47			22:52:50	22:52:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
889	22:52:52	22:52:52	22:52:52	22:52:52	22:52:52	22:52:52			22:52:52	22:52:52	22:52:52	22:52:52	22:53:13	22:53:13	22:53:13	22:53:13	22:53:13	22:53:13			22:53:16	22:53:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
890	22:53:17	22:53:17	22:53:17	22:53:17	22:53:17	22:53:17			22:53:18	22:53:18	22:53:18	22:53:18	22:53:40	22:53:40	22:53:40	22:53:40	22:53:40	22:53:40	22:53:40	22:53:40	22:53:45	22:53:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
891	22:53:47	22:53:47	22:53:47	22:53:47	22:53:47	22:53:47			22:53:47	22:53:47	22:53:47	22:53:47	22:54:07	22:54:07	22:54:07	22:54:07	22:54:07	22:54:07			22:54:11	22:54:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
892	22:54:12	22:54:12	22:54:12	22:54:12	22:54:12	22:54:12			22:54:12	22:54:12	22:54:12	22:54:12	22:54:33	22:54:33	22:54:33	22:54:33	22:54:33	22:54:33			22:54:36	22:54:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
893	22:54:38	22:54:38	22:54:38	22:54:38	22:54:38	22:54:38			22:54:38	22:54:38	22:54:38	22:54:38	22:54:59	22:54:59	22:54:59	22:54:59	22:54:59	22:54:59			22:55:03	22:55:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
894	22:55:04	22:55:04	22:55:04	22:55:04	22:55:04	22:55:04			22:55:04	22:55:04	22:55:05	22:55:05	22:55:25	22:55:25	22:55:25	22:55:25	22:55:26	22:55:26			22:55:29	22:55:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
895	22:55:30	22:55:30	22:55:30	22:55:30	22:55:30	22:55:30			22:55:30	22:55:30	22:55:31	22:55:31	22:55:52	22:55:52	22:55:52	22:55:52	22:55:52	22:55:52			22:55:55	22:55:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
896	22:55:56	22:55:56	22:55:57	22:55:57	22:55:57	22:55:57			22:55:57	22:55:57	22:55:57	22:55:57	22:56:18	22:56:18	22:56:18	22:56:18	22:56:18	22:56:18			22:56:21	22:56:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
897	22:56:23	22:56:23	22:56:23	22:56:23	22:56:23	22:56:23			22:56:23	22:56:23	22:56:23	22:56:23	22:56:44	22:56:44	22:56:44	22:56:44	22:56:44	22:56:44			22:56:47	22:56:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
898	22:56:49	22:56:49	22:56:49	22:56:49	22:56:49	22:56:49			22:56:49	22:56:49	22:56:49	22:56:49	22:57:10	22:57:10	22:57:10	22:57:10	22:57:10	22:57:10			22:57:14	22:57:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
899	22:57:15	22:57:15	22:57:15	22:57:15	22:57:15	22:57:15			22:57:15	22:57:15	22:57:15	22:57:15	22:57:37	22:57:37	22:57:37	22:57:37	22:57:37	22:57:37			22:57:40	22:57:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
900	22:57:41	22:57:41	22:57:42	22:57:42	22:57:42	22:57:42			22:57:42	22:57:42	22:57:42	22:57:42	22:58:02	22:58:02	22:58:02	22:58:02	22:58:02	22:58:02	22:58:02	22:58:02	22:58:09	22:58:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:06	00:00:27
901	22:58:11	22:58:11	22:58:11	22:58:11	22:58:11	22:58:11			22:58:11	22:58:11	22:58:11	22:58:11	22:58:33	22:58:33	22:58:33	22:58:33	22:58:33	22:58:33			22:58:37	22:58:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
902	22:58:38	22:58:38	22:58:38	22:58:38	22:58:38	22:58:38			22:58:38	22:58:38	22:58:38	22:58:38	22:58:59	22:58:59	22:58:59	22:58:59	22:58:59	22:58:59			22:59:02	22:59:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
903	22:59:04	22:59:04	22:59:04	22:59:04	22:59:04	22:59:04			22:59:05	22:59:05	22:59:05	22:59:05	22:59:27	22:59:27	22:59:27	22:59:27	22:59:27	22:59:27			22:59:30	22:59:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
904	22:59:32	22:59:32	22:59:32	22:59:32	22:59:32	22:59:32			22:59:32	22:59:32	22:59:32	22:59:32	22:59:54	22:59:54	22:59:54	22:59:54	22:59:54	22:59:54			22:59:57	22:59:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
905	22:59:59	22:59:59	22:59:59	22:59:59	22:59:59	22:59:59			22:59:59	22:59:59	22:59:59	22:59:59	23:00:22	23:00:22	23:00:22	23:00:22	23:00:22	23:00:22			23:00:25	23:00:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
906	23:00:27	23:00:27	23:00:27	23:00:27	23:00:27	23:00:27			23:00:27	23:00:27	23:00:27	23:00:27	23:00:48	23:00:48	23:00:48	23:00:48	23:00:48	23:00:48			23:00:51	23:00:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
907	23:00:53	23:00:53	23:00:53	23:00:53	23:00:53	23:00:53			23:00:53	23:00:53	23:00:53	23:00:53	23:01:16	23:01:16	23:01:16	23:01:16	23:01:16	23:01:16			23:01:19	23:01:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
908	23:01:21	23:01:21	23:01:21	23:01:21	23:01:21	23:01:21			23:01:21	23:01:21	23:01:21	23:01:21	23:01:42	23:01:42	23:01:42	23:01:42	23:01:42	23:01:42			23:01:45	23:01:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
909	23:01:46	23:01:46	23:01:46	23:01:46	23:01:46	23:01:46			23:01:47	23:01:47	23:01:47	23:01:47	23:02:09	23:02:09	23:02:10	23:02:10	23:02:10	23:02:10			23:02:13	23:02:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
