Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
826	18:58:23	18:58:23	18:58:23	18:58:23	18:58:23	18:58:23			18:58:23	18:58:23	18:58:23	18:58:23	18:58:46	18:58:46	18:58:46	18:58:46	18:58:46	18:58:46			18:58:49	18:58:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
827	18:58:51	18:58:51	18:58:51	18:58:51	18:58:51	18:58:51			18:58:51	18:58:51	18:58:51	18:58:51	18:59:12	18:59:12	18:59:12	18:59:12	18:59:12	18:59:12			18:59:16	18:59:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
828	18:59:17	18:59:17	18:59:17	18:59:17	18:59:17	18:59:17			18:59:17	18:59:17	18:59:17	18:59:17	18:59:40	18:59:40	18:59:40	18:59:40	18:59:40	18:59:40			18:59:43	18:59:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
829	18:59:45	18:59:45	18:59:45	18:59:45	18:59:45	18:59:45			18:59:45	18:59:45	18:59:45	18:59:45	19:00:05	19:00:05	19:00:05	19:00:05	19:00:05	19:00:05			19:00:08	19:00:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:23
830	19:00:10	19:00:10	19:00:10	19:00:10	19:00:10	19:00:10			19:00:10	19:00:10	19:00:10	19:00:10	19:00:33	19:00:33	19:00:33	19:00:33	19:00:33	19:00:33	19:00:33	19:00:33	19:00:38	19:00:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
831	19:00:40	19:00:40	19:00:40	19:00:40	19:00:40	19:00:40			19:00:40	19:00:40	19:00:40	19:00:40	19:01:01	19:01:01	19:01:02	19:01:02	19:01:02	19:01:02			19:01:05	19:01:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
832	19:01:06	19:01:06	19:01:06	19:01:06	19:01:06	19:01:06			19:01:06	19:01:06	19:01:07	19:01:07	19:01:28	19:01:28	19:01:28	19:01:28	19:01:28	19:01:28			19:01:31	19:01:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
833	19:01:33	19:01:33	19:01:33	19:01:33	19:01:33	19:01:33			19:01:33	19:01:33	19:01:33	19:01:33	19:01:55	19:01:55	19:01:55	19:01:55	19:01:55	19:01:55			19:01:59	19:01:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
834	19:02:01	19:02:01	19:02:01	19:02:01	19:02:01	19:02:01			19:02:01	19:02:01	19:02:01	19:02:01	19:02:22	19:02:22	19:02:22	19:02:22	19:02:22	19:02:22			19:02:26	19:02:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
835	19:02:27	19:02:27	19:02:27	19:02:27	19:02:27	19:02:27			19:02:27	19:02:27	19:02:27	19:02:27	19:02:50	19:02:50	19:02:50	19:02:50	19:02:50	19:02:50			19:02:53	19:02:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
836	19:02:55	19:02:55	19:02:55	19:02:55	19:02:55	19:02:55			19:02:55	19:02:55	19:02:55	19:02:55	19:03:17	19:03:17	19:03:17	19:03:17	19:03:17	19:03:17			19:03:20	19:03:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
837	19:03:21	19:03:21	19:03:21	19:03:21	19:03:21	19:03:21			19:03:22	19:03:22	19:03:22	19:03:22	19:03:43	19:03:43	19:03:43	19:03:43	19:03:43	19:03:43			19:03:46	19:03:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
838	19:03:48	19:03:48	19:03:48	19:03:48	19:03:48	19:03:48			19:03:48	19:03:48	19:03:48	19:03:48	19:04:10	19:04:10	19:04:10	19:04:10	19:04:10	19:04:10			19:04:13	19:04:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
839	19:04:15	19:04:15	19:04:15	19:04:15	19:04:15	19:04:15			19:04:15	19:04:15	19:04:15	19:04:15	19:04:36	19:04:36	19:04:37	19:04:37	19:04:37	19:04:37			19:04:40	19:04:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:24
840	19:04:41	19:04:41	19:04:41	19:04:41	19:04:42	19:04:42			19:04:42	19:04:42	19:04:42	19:04:42	19:05:03	19:05:03	19:05:03	19:05:03	19:05:03	19:05:03	19:05:03	19:05:03	19:05:10	19:05:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:06	00:00:28
841	19:05:12	19:05:12	19:05:12	19:05:12	19:05:12	19:05:12			19:05:12	19:05:12	19:05:12	19:05:12	19:05:35	19:05:35	19:05:35	19:05:35	19:05:35	19:05:35			19:05:38	19:05:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
842	19:05:40	19:05:40	19:05:40	19:05:40	19:05:40	19:05:40			19:05:40	19:05:40	19:05:40	19:05:40	19:06:04	19:06:04	19:06:04	19:06:04	19:06:04	19:06:04			19:06:09	19:06:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:04	00:00:28
843	19:06:11	19:06:11	19:06:11	19:06:11	19:06:11	19:06:11			19:06:11	19:06:11	19:06:11	19:06:11	19:06:49	19:06:49	19:06:49	19:06:49	19:06:49	19:06:49			19:06:52	19:06:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:37	00:00:00	00:00:00		00:00:03	00:00:41
844	19:06:54	19:06:54	19:06:54	19:06:54	19:06:54	19:06:54			19:06:54	19:06:54	19:06:54	19:06:54	19:07:24	19:07:24	19:07:24	19:07:24	19:07:24	19:07:24			19:07:27	19:07:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:29	00:00:00	00:00:00		00:00:03	00:00:32
845	19:07:28	19:07:28	19:07:29	19:07:29	19:07:29	19:07:29			19:07:29	19:07:29	19:07:29	19:07:29	19:07:55	19:07:55	19:07:55	19:07:55	19:07:55	19:07:55			19:07:58	19:07:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:03	00:00:29
846	19:08:00	19:08:00	19:08:00	19:08:00	19:08:00	19:08:00			19:08:00	19:08:00	19:08:00	19:08:00	19:08:27	19:08:27	19:08:27	19:08:27	19:08:27	19:08:27			19:08:31	19:08:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:03	00:00:30
847	19:08:32	19:08:32	19:08:32	19:08:32	19:08:32	19:08:32			19:08:32	19:08:32	19:08:32	19:08:32	19:08:59	19:08:59	19:08:59	19:08:59	19:08:59	19:08:59			19:09:03	19:09:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:27	00:00:00	00:00:00		00:00:03	00:00:30
848	19:09:05	19:09:05	19:09:05	19:09:05	19:09:05	19:09:05			19:09:05	19:09:05	19:09:05	19:09:05	19:09:31	19:09:31	19:09:31	19:09:31	19:09:31	19:09:31			19:09:35	19:09:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:03	00:00:30
849	19:09:38	19:09:38	19:09:38	19:09:38	19:09:38	19:09:38			19:09:38	19:09:38	19:09:38	19:09:38	19:10:04	19:10:04	19:10:04	19:10:04	19:10:04	19:10:04			19:10:07	19:10:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:03	00:00:29
850	19:10:10	19:10:10	19:10:10	19:10:10	19:10:10	19:10:10			19:10:10	19:10:10	19:10:10	19:10:10	19:10:40	19:10:40	19:10:40	19:10:40	19:10:40	19:10:40	19:10:40	19:10:40	19:10:45	19:10:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:29	00:00:00	00:00:00	00:00:00	00:00:04	00:00:35
851	19:10:47	19:10:47	19:10:47	19:10:47	19:10:47	19:10:47			19:10:47	19:10:47	19:10:47	19:10:47	19:11:15	19:11:15	19:11:15	19:11:15	19:11:15	19:11:15			19:11:18	19:11:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:27	00:00:00	00:00:00		00:00:03	00:00:31
852	19:11:20	19:11:20	19:11:20	19:11:20	19:11:20	19:11:20			19:11:20	19:11:20	19:11:20	19:11:20	19:11:44	19:11:44	19:11:44	19:11:44	19:11:44	19:11:44			19:11:47	19:11:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
853	19:11:49	19:11:49	19:11:49	19:11:49	19:11:49	19:11:49			19:11:49	19:11:49	19:11:49	19:11:49	19:12:14	19:12:14	19:12:15	19:12:15	19:12:15	19:12:15			19:12:18	19:12:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:29
854	19:12:20	19:12:20	19:12:20	19:12:20	19:12:20	19:12:20			19:12:20	19:12:20	19:12:20	19:12:20	19:12:44	19:12:44	19:12:44	19:12:44	19:12:44	19:12:44			19:12:48	19:12:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
855	19:12:50	19:12:50	19:12:50	19:12:50	19:12:50	19:12:50			19:12:50	19:12:50	19:12:50	19:12:50	19:13:16	19:13:16	19:13:16	19:13:16	19:13:16	19:13:16			19:13:19	19:13:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:28
856	19:13:21	19:13:21	19:13:21	19:13:21	19:13:21	19:13:21			19:13:21	19:13:21	19:13:21	19:13:21	19:13:44	19:13:44	19:13:44	19:13:44	19:13:44	19:13:44			19:13:47	19:13:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
857	19:13:49	19:13:49	19:13:49	19:13:49	19:13:49	19:13:49			19:13:49	19:13:49	19:13:49	19:13:49	19:14:16	19:14:16	19:14:16	19:14:16	19:14:16	19:14:16			19:14:19	19:14:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:03	00:00:30
858	19:14:21	19:14:21	19:14:21	19:14:21	19:14:21	19:14:21			19:14:21	19:14:21	19:14:21	19:14:21	19:14:47	19:14:47	19:14:47	19:14:47	19:14:47	19:14:47			19:14:50	19:14:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:29
859	19:14:52	19:14:52	19:14:52	19:14:52	19:14:52	19:14:52			19:14:52	19:14:52	19:14:52	19:14:52	19:15:17	19:15:17	19:15:17	19:15:17	19:15:17	19:15:17			19:15:20	19:15:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
860	19:15:22	19:15:22	19:15:22	19:15:22	19:15:22	19:15:22			19:15:22	19:15:22	19:15:23	19:15:23	19:15:49	19:15:49	19:15:49	19:15:49	19:15:49	19:15:49	19:15:49	19:15:49	19:15:56	19:15:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00	00:00:00	00:00:07	00:00:34
861	19:15:58	19:15:58	19:15:58	19:15:58	19:15:58	19:15:58			19:15:58	19:15:58	19:15:58	19:15:58	19:16:22	19:16:22	19:16:22	19:16:22	19:16:22	19:16:22			19:16:25	19:16:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
862	19:16:27	19:16:27	19:16:27	19:16:27	19:16:27	19:16:27			19:16:27	19:16:27	19:16:27	19:16:27	19:16:52	19:16:52	19:16:52	19:16:52	19:16:52	19:16:52			19:16:56	19:16:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
863	19:16:57	19:16:57	19:16:58	19:16:58	19:16:58	19:16:58			19:16:58	19:16:58	19:16:58	19:16:58	19:17:21	19:17:21	19:17:21	19:17:21	19:17:21	19:17:21			19:17:25	19:17:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
864	19:17:26	19:17:26	19:17:26	19:17:26	19:17:26	19:17:26			19:17:26	19:17:26	19:17:26	19:17:26	19:17:50	19:17:50	19:17:50	19:17:50	19:17:50	19:17:50			19:17:53	19:17:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
865	19:17:54	19:17:54	19:17:54	19:17:54	19:17:55	19:17:55			19:17:55	19:17:55	19:17:55	19:17:55	19:18:17	19:18:17	19:18:17	19:18:17	19:18:17	19:18:17			19:18:21	19:18:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
866	19:18:22	19:18:22	19:18:22	19:18:22	19:18:22	19:18:22			19:18:22	19:18:22	19:18:22	19:18:22	19:18:46	19:18:46	19:18:46	19:18:46	19:18:46	19:18:46			19:18:49	19:18:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
867	19:18:52	19:18:52	19:18:52	19:18:52	19:18:52	19:18:52			19:18:52	19:18:52	19:18:52	19:18:52	19:19:15	19:19:15	19:19:15	19:19:15	19:19:15	19:19:15			19:19:18	19:19:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
868	19:19:20	19:19:20	19:19:20	19:19:20	19:19:20	19:19:20			19:19:20	19:19:20	19:19:20	19:19:20	19:19:44	19:19:44	19:19:45	19:19:45	19:19:45	19:19:45			19:19:47	19:19:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
869	19:19:49	19:19:49	19:19:49	19:19:49	19:19:49	19:19:49			19:19:49	19:19:49	19:19:49	19:19:49	19:20:11	19:20:11	19:20:11	19:20:11	19:20:11	19:20:11			19:20:14	19:20:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
870	19:20:16	19:20:16	19:20:16	19:20:16	19:20:16	19:20:16			19:20:16	19:20:16	19:20:16	19:20:16	19:20:40	19:20:40	19:20:40	19:20:40	19:20:40	19:20:40	19:20:40	19:20:40	19:20:45	19:20:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:04	00:00:29
871	19:20:46	19:20:46	19:20:46	19:20:46	19:20:47	19:20:47			19:20:47	19:20:47	19:20:47	19:20:47	19:21:09	19:21:09	19:21:09	19:21:09	19:21:09	19:21:09			19:21:13	19:21:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
872	19:21:14	19:21:14	19:21:14	19:21:14	19:21:14	19:21:14			19:21:14	19:21:14	19:21:14	19:21:14	19:21:39	19:21:39	19:21:39	19:21:39	19:21:39	19:21:39			19:21:42	19:21:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
873	19:21:44	19:21:44	19:21:44	19:21:44	19:21:44	19:21:44			19:21:44	19:21:44	19:21:44	19:21:44	19:22:06	19:22:06	19:22:06	19:22:06	19:22:06	19:22:06			19:22:09	19:22:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
874	19:22:11	19:22:11	19:22:11	19:22:11	19:22:11	19:22:11			19:22:11	19:22:11	19:22:11	19:22:11	19:22:36	19:22:36	19:22:36	19:22:36	19:22:36	19:22:36			19:22:39	19:22:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
875	19:22:40	19:22:40	19:22:40	19:22:40	19:22:40	19:22:40			19:22:40	19:22:40	19:22:40	19:22:40	19:23:03	19:23:03	19:23:03	19:23:03	19:23:03	19:23:03			19:23:06	19:23:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
876	19:23:08	19:23:08	19:23:08	19:23:08	19:23:08	19:23:08			19:23:08	19:23:08	19:23:08	19:23:08	19:23:30	19:23:30	19:23:30	19:23:30	19:23:30	19:23:30			19:23:33	19:23:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
877	19:23:35	19:23:35	19:23:35	19:23:35	19:23:35	19:23:35			19:23:35	19:23:35	19:23:35	19:23:35	19:23:58	19:23:58	19:23:58	19:23:58	19:23:58	19:23:58			19:24:01	19:24:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
878	19:24:03	19:24:03	19:24:03	19:24:03	19:24:03	19:24:03			19:24:03	19:24:03	19:24:03	19:24:03	19:24:25	19:24:25	19:24:25	19:24:25	19:24:25	19:24:25			19:24:28	19:24:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
879	19:24:30	19:24:30	19:24:30	19:24:30	19:24:30	19:24:30			19:24:30	19:24:30	19:24:30	19:24:30	19:24:54	19:24:54	19:24:54	19:24:54	19:24:54	19:24:54			19:24:57	19:24:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
880	19:24:59	19:24:59	19:24:59	19:24:59	19:24:59	19:24:59			19:24:59	19:24:59	19:24:59	19:24:59	19:25:21	19:25:21	19:25:21	19:25:21	19:25:21	19:25:21	19:25:21	19:25:21	19:25:28	19:25:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:06	00:00:29
881	19:25:30	19:25:30	19:25:30	19:25:30	19:25:30	19:25:30			19:25:30	19:25:30	19:25:30	19:25:30	19:25:54	19:25:54	19:25:54	19:25:54	19:25:54	19:25:54			19:25:57	19:25:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
882	19:25:59	19:25:59	19:25:59	19:25:59	19:25:59	19:25:59			19:25:59	19:25:59	19:25:59	19:25:59	19:26:21	19:26:21	19:26:21	19:26:21	19:26:21	19:26:21			19:26:24	19:26:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
883	19:26:26	19:26:26	19:26:26	19:26:26	19:26:26	19:26:26			19:26:26	19:26:26	19:26:26	19:26:26	19:26:51	19:26:51	19:26:51	19:26:51	19:26:51	19:26:51			19:26:54	19:26:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
884	19:26:56	19:26:56	19:26:56	19:26:56	19:26:56	19:26:56			19:26:56	19:26:56	19:26:56	19:26:56	19:27:19	19:27:19	19:27:19	19:27:19	19:27:19	19:27:19			19:27:22	19:27:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
885	19:27:24	19:27:24	19:27:24	19:27:24	19:27:24	19:27:24			19:27:24	19:27:24	19:27:24	19:27:24	19:27:49	19:27:49	19:27:49	19:27:49	19:27:49	19:27:49			19:27:52	19:27:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
886	19:27:53	19:27:53	19:27:53	19:27:53	19:27:54	19:27:54			19:27:54	19:27:54	19:27:54	19:27:54	19:28:16	19:28:16	19:28:16	19:28:16	19:28:16	19:28:16			19:28:19	19:28:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
887	19:28:20	19:28:20	19:28:20	19:28:20	19:28:21	19:28:21			19:28:21	19:28:21	19:28:21	19:28:21	19:28:45	19:28:45	19:28:45	19:28:45	19:28:45	19:28:45			19:28:48	19:28:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
888	19:28:50	19:28:50	19:28:50	19:28:50	19:28:50	19:28:50			19:28:50	19:28:50	19:28:50	19:28:50	19:29:13	19:29:13	19:29:13	19:29:13	19:29:13	19:29:13			19:29:16	19:29:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
889	19:29:17	19:29:17	19:29:17	19:29:17	19:29:17	19:29:17			19:29:17	19:29:17	19:29:17	19:29:17	19:29:42	19:29:42	19:29:42	19:29:42	19:29:42	19:29:42			19:29:45	19:29:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
890	19:29:46	19:29:46	19:29:46	19:29:46	19:29:47	19:29:47			19:29:47	19:29:47	19:29:47	19:29:47	19:30:09	19:30:09	19:30:09	19:30:09	19:30:09	19:30:09	19:30:09	19:30:09	19:30:14	19:30:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
891	19:30:15	19:30:15	19:30:15	19:30:15	19:30:15	19:30:15			19:30:15	19:30:15	19:30:15	19:30:15	19:30:40	19:30:40	19:30:41	19:30:41	19:30:41	19:30:41			19:30:44	19:30:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:28
892	19:30:45	19:30:45	19:30:45	19:30:45	19:30:45	19:30:45			19:30:46	19:30:46	19:30:46	19:30:46	19:31:09	19:31:09	19:31:09	19:31:09	19:31:09	19:31:09			19:31:12	19:31:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
893	19:31:14	19:31:14	19:31:14	19:31:14	19:31:14	19:31:14			19:31:14	19:31:14	19:31:14	19:31:14	19:31:36	19:31:36	19:31:36	19:31:36	19:31:36	19:31:36			19:31:39	19:31:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
894	19:31:41	19:31:41	19:31:41	19:31:41	19:31:41	19:31:41			19:31:41	19:31:41	19:31:41	19:31:41	19:32:05	19:32:05	19:32:05	19:32:05	19:32:05	19:32:05			19:32:08	19:32:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
895	19:32:10	19:32:10	19:32:10	19:32:10	19:32:10	19:32:10			19:32:10	19:32:10	19:32:10	19:32:10	19:32:36	19:32:36	19:32:36	19:32:36	19:32:36	19:32:36			19:32:39	19:32:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:28
896	19:32:41	19:32:41	19:32:41	19:32:41	19:32:41	19:32:41			19:32:41	19:32:41	19:32:41	19:32:41	19:33:05	19:33:05	19:33:05	19:33:05	19:33:05	19:33:05			19:33:08	19:33:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
897	19:33:10	19:33:10	19:33:10	19:33:10	19:33:10	19:33:10			19:33:10	19:33:10	19:33:10	19:33:10	19:33:32	19:33:32	19:33:32	19:33:32	19:33:32	19:33:32			19:33:35	19:33:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
898	19:33:37	19:33:37	19:33:37	19:33:37	19:33:37	19:33:37			19:33:37	19:33:37	19:33:37	19:33:37	19:34:00	19:34:00	19:34:00	19:34:00	19:34:00	19:34:00			19:34:03	19:34:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
899	19:34:05	19:34:05	19:34:05	19:34:05	19:34:05	19:34:05			19:34:05	19:34:05	19:34:05	19:34:05	19:34:27	19:34:27	19:34:27	19:34:27	19:34:27	19:34:27			19:34:30	19:34:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
900	19:34:32	19:34:32	19:34:32	19:34:32	19:34:32	19:34:32			19:34:32	19:34:32	19:34:32	19:34:32	19:34:56	19:34:56	19:34:56	19:34:56	19:34:56	19:34:56	19:34:56	19:34:56	19:35:03	19:35:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:07	00:00:30
901	19:35:05	19:35:05	19:35:05	19:35:05	19:35:05	19:35:05			19:35:05	19:35:05	19:35:05	19:35:05	19:35:27	19:35:27	19:35:28	19:35:28	19:35:28	19:35:28			19:35:31	19:35:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
902	19:35:33	19:35:33	19:35:33	19:35:33	19:35:33	19:35:33			19:35:33	19:35:33	19:35:33	19:35:33	19:35:57	19:35:57	19:35:57	19:35:57	19:35:57	19:35:57			19:36:01	19:36:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
903	19:36:02	19:36:03	19:36:03	19:36:03	19:36:03	19:36:03			19:36:03	19:36:03	19:36:03	19:36:03	19:36:25	19:36:25	19:36:25	19:36:25	19:36:25	19:36:25			19:36:28	19:36:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
904	19:36:30	19:36:30	19:36:30	19:36:30	19:36:30	19:36:30			19:36:30	19:36:30	19:36:30	19:36:30	19:36:55	19:36:55	19:36:55	19:36:55	19:36:55	19:36:55			19:36:58	19:36:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
905	19:37:00	19:37:00	19:37:00	19:37:00	19:37:00	19:37:00			19:37:00	19:37:00	19:37:00	19:37:00	19:37:22	19:37:22	19:37:22	19:37:22	19:37:22	19:37:22			19:37:25	19:37:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
906	19:37:27	19:37:27	19:37:27	19:37:27	19:37:27	19:37:27			19:37:27	19:37:27	19:37:27	19:37:27	19:37:52	19:37:52	19:37:52	19:37:52	19:37:52	19:37:52			19:37:55	19:37:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
907	19:37:57	19:37:57	19:37:57	19:37:57	19:37:57	19:37:57			19:37:57	19:37:57	19:37:57	19:37:57	19:38:19	19:38:19	19:38:19	19:38:19	19:38:19	19:38:19			19:38:23	19:38:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
