Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
841	05:31:46	05:31:46	05:31:46	05:31:46	05:31:46	05:31:46			05:31:46	05:31:46	05:31:46	05:31:46	05:32:10	05:32:10	05:32:10	05:32:10	05:32:10	05:32:10			05:32:13	05:32:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
842	05:32:14	05:32:14	05:32:14	05:32:14	05:32:14	05:32:14			05:32:14	05:32:14	05:32:15	05:32:15	05:32:40	05:32:40	05:32:40	05:32:40	05:32:40	05:32:40			05:32:43	05:32:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
843	05:32:45	05:32:45	05:32:45	05:32:45	05:32:45	05:32:45			05:32:45	05:32:45	05:32:45	05:32:45	05:33:08	05:33:08	05:33:08	05:33:08	05:33:09	05:33:09			05:33:11	05:33:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
844	05:33:13	05:33:13	05:33:13	05:33:13	05:33:13	05:33:13			05:33:13	05:33:13	05:33:13	05:33:13	05:33:38	05:33:38	05:33:39	05:33:39	05:33:39	05:33:39			05:33:42	05:33:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
845	05:33:43	05:33:43	05:33:43	05:33:43	05:33:43	05:33:43			05:33:43	05:33:43	05:33:43	05:33:43	05:34:07	05:34:07	05:34:07	05:34:07	05:34:07	05:34:07			05:34:10	05:34:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
846	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11	05:34:11			05:34:11	05:34:11	05:34:11	05:34:11	05:34:37	05:34:37	05:34:37	05:34:37	05:34:37	05:34:37			05:34:40	05:34:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
847	05:34:41	05:34:41	05:34:42	05:34:42	05:34:42	05:34:42			05:34:42	05:34:42	05:34:42	05:34:42	05:35:05	05:35:05	05:35:05	05:35:05	05:35:05	05:35:05			05:35:08	05:35:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
848	05:35:10	05:35:10	05:35:10	05:35:10	05:35:10	05:35:10			05:35:10	05:35:10	05:35:10	05:35:10	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36	05:35:36			05:35:39	05:35:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
849	05:35:40	05:35:40	05:35:40	05:35:40	05:35:40	05:35:40			05:35:40	05:35:40	05:35:40	05:35:40	05:36:04	05:36:04	05:36:04	05:36:04	05:36:04	05:36:04			05:36:07	05:36:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
850	05:36:08	05:36:08	05:36:08	05:36:08	05:36:08	05:36:08			05:36:08	05:36:08	05:36:09	05:36:09	05:36:32	05:36:32	05:36:32	05:36:32	05:36:32	05:36:32	05:36:32	05:36:32	05:36:37	05:36:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
851	05:36:38	05:36:38	05:36:38	05:36:38	05:36:38	05:36:38			05:36:38	05:36:38	05:36:38	05:36:38	05:37:02	05:37:02	05:37:02	05:37:02	05:37:02	05:37:02			05:37:05	05:37:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
852	05:37:07	05:37:07	05:37:07	05:37:07	05:37:07	05:37:07			05:37:07	05:37:07	05:37:07	05:37:07	05:37:31	05:37:31	05:37:31	05:37:31	05:37:31	05:37:31			05:37:34	05:37:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
853	05:37:35	05:37:35	05:37:35	05:37:35	05:37:35	05:37:35			05:37:35	05:37:35	05:37:35	05:37:35	05:37:59	05:37:59	05:37:59	05:37:59	05:38:00	05:38:00			05:38:03	05:38:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
854	05:38:04	05:38:04	05:38:04	05:38:04	05:38:04	05:38:04			05:38:04	05:38:04	05:38:04	05:38:04	05:38:28	05:38:28	05:38:28	05:38:28	05:38:28	05:38:28			05:38:31	05:38:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
855	05:38:32	05:38:32	05:38:32	05:38:32	05:38:32	05:38:32			05:38:32	05:38:32	05:38:32	05:38:32	05:38:56	05:38:56	05:38:56	05:38:56	05:38:56	05:38:56			05:38:59	05:38:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
856	05:39:01	05:39:01	05:39:01	05:39:01	05:39:01	05:39:01			05:39:01	05:39:01	05:39:01	05:39:01	05:39:25	05:39:25	05:39:25	05:39:25	05:39:25	05:39:25			05:39:28	05:39:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
857	05:39:29	05:39:29	05:39:29	05:39:29	05:39:29	05:39:29			05:39:29	05:39:29	05:39:29	05:39:29	05:39:54	05:39:54	05:39:54	05:39:54	05:39:54	05:39:54			05:39:57	05:39:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
858	05:39:58	05:39:58	05:39:58	05:39:58	05:39:58	05:39:58			05:39:58	05:39:58	05:39:59	05:39:59	05:40:21	05:40:21	05:40:21	05:40:21	05:40:21	05:40:21			05:40:24	05:40:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
859	05:40:26	05:40:26	05:40:26	05:40:26	05:40:26	05:40:26			05:40:26	05:40:26	05:40:26	05:40:26	05:40:50	05:40:50	05:40:50	05:40:50	05:40:50	05:40:50			05:40:53	05:40:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
860	05:40:54	05:40:54	05:40:54	05:40:54	05:40:55	05:40:55			05:40:55	05:40:55	05:40:55	05:40:55	05:41:18	05:41:18	05:41:18	05:41:18	05:41:18	05:41:18	05:41:18	05:41:18	05:41:25	05:41:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:06	00:00:30
861	05:41:26	05:41:26	05:41:26	05:41:26	05:41:26	05:41:26			05:41:26	05:41:26	05:41:26	05:41:26	05:41:51	05:41:51	05:41:51	05:41:51	05:41:51	05:41:51			05:41:55	05:41:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
862	05:41:56	05:41:56	05:41:56	05:41:56	05:41:56	05:41:56			05:41:56	05:41:56	05:41:56	05:41:56	05:42:19	05:42:19	05:42:20	05:42:20	05:42:20	05:42:20			05:42:22	05:42:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
863	05:42:24	05:42:24	05:42:24	05:42:24	05:42:24	05:42:24			05:42:24	05:42:24	05:42:24	05:42:24	05:42:49	05:42:49	05:42:49	05:42:49	05:42:50	05:42:50			05:42:52	05:42:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
864	05:42:54	05:42:54	05:42:54	05:42:54	05:42:54	05:42:54			05:42:54	05:42:54	05:42:54	05:42:54	05:43:18	05:43:18	05:43:18	05:43:18	05:43:18	05:43:18			05:43:21	05:43:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
865	05:43:22	05:43:22	05:43:22	05:43:22	05:43:22	05:43:22			05:43:23	05:43:23	05:43:23	05:43:23	05:43:49	05:43:49	05:43:49	05:43:49	05:43:49	05:43:49			05:43:52	05:43:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:29
866	05:43:53	05:43:53	05:43:53	05:43:53	05:43:54	05:43:54			05:43:54	05:43:54	05:43:54	05:43:54	05:44:17	05:44:17	05:44:17	05:44:17	05:44:17	05:44:17			05:44:20	05:44:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
867	05:44:22	05:44:22	05:44:22	05:44:22	05:44:22	05:44:22			05:44:22	05:44:22	05:44:22	05:44:22	05:44:48	05:44:48	05:44:48	05:44:48	05:44:48	05:44:48			05:44:51	05:44:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
868	05:44:52	05:44:52	05:44:52	05:44:52	05:44:52	05:44:52			05:44:52	05:44:52	05:44:52	05:44:52	05:45:16	05:45:16	05:45:16	05:45:16	05:45:16	05:45:16			05:45:19	05:45:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
869	05:45:21	05:45:21	05:45:21	05:45:21	05:45:21	05:45:21			05:45:21	05:45:21	05:45:21	05:45:21	05:45:44	05:45:44	05:45:45	05:45:45	05:45:45	05:45:45			05:45:48	05:45:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
870	05:45:49	05:45:49	05:45:49	05:45:49	05:45:49	05:45:49			05:45:49	05:45:49	05:45:49	05:45:49	05:46:14	05:46:14	05:46:14	05:46:14	05:46:14	05:46:14	05:46:14	05:46:14	05:46:18	05:46:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:04	00:00:29
871	05:46:20	05:46:20	05:46:20	05:46:20	05:46:20	05:46:20			05:46:20	05:46:20	05:46:20	05:46:20	05:46:44	05:46:44	05:46:44	05:46:44	05:46:44	05:46:44			05:46:47	05:46:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
872	05:46:48	05:46:48	05:46:48	05:46:48	05:46:48	05:46:48			05:46:48	05:46:48	05:46:49	05:46:49	05:47:13	05:47:13	05:47:13	05:47:13	05:47:13	05:47:13			05:47:16	05:47:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
873	05:47:18	05:47:18	05:47:18	05:47:18	05:47:18	05:47:18			05:47:18	05:47:18	05:47:18	05:47:18	05:47:41	05:47:41	05:47:41	05:47:41	05:47:41	05:47:41			05:47:44	05:47:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:26
874	05:47:46	05:47:46	05:47:46	05:47:46	05:47:46	05:47:46			05:47:46	05:47:46	05:47:46	05:47:46	05:48:10	05:48:10	05:48:10	05:48:10	05:48:10	05:48:10			05:48:13	05:48:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
875	05:48:14	05:48:14	05:48:15	05:48:15	05:48:15	05:48:15			05:48:15	05:48:15	05:48:15	05:48:15	05:48:39	05:48:39	05:48:39	05:48:39	05:48:39	05:48:39			05:48:42	05:48:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
876	05:48:43	05:48:43	05:48:43	05:48:43	05:48:43	05:48:43			05:48:43	05:48:43	05:48:44	05:48:44	05:49:08	05:49:08	05:49:08	05:49:08	05:49:08	05:49:08			05:49:11	05:49:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
877	05:49:13	05:49:13	05:49:13	05:49:13	05:49:13	05:49:13			05:49:13	05:49:13	05:49:13	05:49:13	05:49:37	05:49:37	05:49:37	05:49:37	05:49:37	05:49:37			05:49:40	05:49:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:27
878	05:49:42	05:49:42	05:49:42	05:49:42	05:49:42	05:49:42			05:49:42	05:49:42	05:49:42	05:49:42	05:50:08	05:50:08	05:50:08	05:50:08	05:50:08	05:50:08			05:50:11	05:50:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
879	05:50:13	05:50:13	05:50:13	05:50:13	05:50:13	05:50:13			05:50:13	05:50:13	05:50:13	05:50:13	05:50:36	05:50:36	05:50:36	05:50:36	05:50:36	05:50:36			05:50:39	05:50:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
880	05:50:41	05:50:41	05:50:41	05:50:41	05:50:41	05:50:41			05:50:41	05:50:41	05:50:41	05:50:41	05:51:06	05:51:06	05:51:06	05:51:06	05:51:06	05:51:06	05:51:06	05:51:06	05:51:13	05:51:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:06	00:00:31
881	05:51:14	05:51:14	05:51:14	05:51:14	05:51:14	05:51:14			05:51:15	05:51:15	05:51:15	05:51:15	05:51:38	05:51:38	05:51:38	05:51:38	05:51:38	05:51:38			05:51:41	05:51:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
882	05:51:43	05:51:43	05:51:43	05:51:43	05:51:43	05:51:43			05:51:43	05:51:43	05:51:43	05:51:43	05:52:08	05:52:08	05:52:08	05:52:08	05:52:08	05:52:08			05:52:11	05:52:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
883	05:52:13	05:52:13	05:52:13	05:52:13	05:52:13	05:52:13			05:52:13	05:52:13	05:52:13	05:52:13	05:52:36	05:52:36	05:52:36	05:52:36	05:52:36	05:52:36			05:52:39	05:52:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
884	05:52:41	05:52:41	05:52:41	05:52:41	05:52:41	05:52:41			05:52:41	05:52:41	05:52:41	05:52:41	05:53:06	05:53:06	05:53:06	05:53:06	05:53:06	05:53:06			05:53:09	05:53:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:28
885	05:53:11	05:53:11	05:53:11	05:53:11	05:53:11	05:53:11			05:53:11	05:53:11	05:53:11	05:53:11	05:53:34	05:53:34	05:53:34	05:53:34	05:53:34	05:53:34			05:53:37	05:53:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
886	05:53:39	05:53:39	05:53:39	05:53:39	05:53:39	05:53:39			05:53:39	05:53:39	05:53:39	05:53:39	05:54:04	05:54:04	05:54:05	05:54:05	05:54:05	05:54:05			05:54:07	05:54:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
887	05:54:09	05:54:09	05:54:09	05:54:09	05:54:09	05:54:09			05:54:09	05:54:09	05:54:09	05:54:09	05:54:33	05:54:33	05:54:33	05:54:33	05:54:33	05:54:33			05:54:36	05:54:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
888	05:54:37	05:54:37	05:54:37	05:54:37	05:54:37	05:54:37			05:54:37	05:54:37	05:54:37	05:54:37	05:55:01	05:55:01	05:55:01	05:55:01	05:55:01	05:55:01			05:55:04	05:55:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
889	05:55:05	05:55:05	05:55:05	05:55:05	05:55:06	05:55:06			05:55:06	05:55:06	05:55:06	05:55:06	05:55:30	05:55:30	05:55:30	05:55:30	05:55:30	05:55:30			05:55:33	05:55:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
890	05:55:34	05:55:34	05:55:34	05:55:34	05:55:34	05:55:34			05:55:34	05:55:34	05:55:34	05:55:34	05:55:57	05:55:57	05:55:57	05:55:57	05:55:58	05:55:58	05:55:58	05:55:58	05:56:02	05:56:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
891	05:56:03	05:56:03	05:56:03	05:56:03	05:56:04	05:56:04			05:56:04	05:56:04	05:56:04	05:56:04	05:56:28	05:56:28	05:56:28	05:56:28	05:56:28	05:56:28			05:56:31	05:56:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
892	05:56:32	05:56:32	05:56:32	05:56:32	05:56:32	05:56:32			05:56:32	05:56:32	05:56:32	05:56:32	05:56:56	05:56:56	05:56:56	05:56:56	05:56:56	05:56:56			05:56:59	05:56:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
893	05:57:01	05:57:01	05:57:01	05:57:01	05:57:01	05:57:01			05:57:01	05:57:01	05:57:01	05:57:01	05:57:25	05:57:25	05:57:25	05:57:25	05:57:25	05:57:25			05:57:28	05:57:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
894	05:57:29	05:57:29	05:57:29	05:57:29	05:57:30	05:57:30			05:57:30	05:57:30	05:57:30	05:57:30	05:57:53	05:57:53	05:57:53	05:57:53	05:57:53	05:57:53			05:57:56	05:57:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
895	05:57:58	05:57:58	05:57:58	05:57:58	05:57:58	05:57:58			05:57:58	05:57:58	05:57:58	05:57:58	05:58:22	05:58:22	05:58:22	05:58:22	05:58:22	05:58:22			05:58:25	05:58:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
896	05:58:27	05:58:27	05:58:27	05:58:27	05:58:27	05:58:27			05:58:27	05:58:27	05:58:27	05:58:27	05:58:51	05:58:51	05:58:51	05:58:51	05:58:51	05:58:51			05:58:54	05:58:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
897	05:58:56	05:58:56	05:58:56	05:58:56	05:58:56	05:58:56			05:58:56	05:58:56	05:58:56	05:58:56	05:59:21	05:59:21	05:59:21	05:59:21	05:59:21	05:59:21			05:59:24	05:59:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:28
898	05:59:26	05:59:26	05:59:26	05:59:26	05:59:26	05:59:26			05:59:26	05:59:26	05:59:26	05:59:26	05:59:50	05:59:50	05:59:50	05:59:50	05:59:50	05:59:50			05:59:53	05:59:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
899	05:59:54	05:59:54	05:59:54	05:59:54	05:59:54	05:59:54			05:59:54	05:59:54	05:59:54	05:59:54	06:00:20	06:00:20	06:00:20	06:00:20	06:00:20	06:00:20			06:00:23	06:00:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
900	06:00:24	06:00:24	06:00:24	06:00:24	06:00:24	06:00:24			06:00:25	06:00:25	06:00:25	06:00:25	06:00:48	06:00:48	06:00:48	06:00:48	06:00:48	06:00:48	06:00:48	06:00:48	06:00:55	06:00:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:06	00:00:30
901	06:00:56	06:00:56	06:00:57	06:00:57	06:00:57	06:00:57			06:00:57	06:00:57	06:00:57	06:00:57	06:01:22	06:01:22	06:01:22	06:01:22	06:01:23	06:01:23			06:01:25	06:01:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
902	06:01:27	06:01:27	06:01:27	06:01:27	06:01:27	06:01:27			06:01:27	06:01:27	06:01:27	06:01:27	06:01:51	06:01:51	06:01:51	06:01:51	06:01:51	06:01:51			06:01:54	06:01:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
903	06:01:55	06:01:55	06:01:55	06:01:55	06:01:56	06:01:56			06:01:56	06:01:56	06:01:56	06:01:56	06:02:21	06:02:21	06:02:21	06:02:21	06:02:21	06:02:21			06:02:24	06:02:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
904	06:02:26	06:02:26	06:02:26	06:02:26	06:02:26	06:02:26			06:02:26	06:02:26	06:02:26	06:02:26	06:02:49	06:02:49	06:02:49	06:02:49	06:02:49	06:02:49			06:02:52	06:02:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
905	06:02:54	06:02:54	06:02:54	06:02:54	06:02:54	06:02:54			06:02:54	06:02:54	06:02:54	06:02:54	06:03:19	06:03:19	06:03:19	06:03:19	06:03:19	06:03:19			06:03:22	06:03:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
906	06:03:23	06:03:23	06:03:24	06:03:24	06:03:24	06:03:24			06:03:24	06:03:24	06:03:24	06:03:24	06:03:48	06:03:48	06:03:48	06:03:48	06:03:48	06:03:48			06:03:51	06:03:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
907	06:03:52	06:03:52	06:03:52	06:03:52	06:03:52	06:03:52			06:03:52	06:03:52	06:03:52	06:03:52	06:04:16	06:04:16	06:04:16	06:04:16	06:04:16	06:04:16			06:04:18	06:04:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
908	06:04:20	06:04:20	06:04:20	06:04:20	06:04:20	06:04:20			06:04:20	06:04:20	06:04:20	06:04:20	06:04:45	06:04:45	06:04:45	06:04:45	06:04:45	06:04:45			06:04:47	06:04:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
909	06:04:49	06:04:49	06:04:49	06:04:49	06:04:49	06:04:49			06:04:49	06:04:49	06:04:49	06:04:49	06:05:13	06:05:13	06:05:13	06:05:13	06:05:13	06:05:13			06:05:16	06:05:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
910	06:05:17	06:05:17	06:05:17	06:05:17	06:05:18	06:05:18			06:05:18	06:05:18	06:05:18	06:05:18	06:05:41	06:05:41	06:05:41	06:05:41	06:05:41	06:05:41	06:05:41	06:05:41	06:05:46	06:05:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
911	06:05:47	06:05:47	06:05:47	06:05:47	06:05:47	06:05:47			06:05:47	06:05:47	06:05:48	06:05:48	06:06:10	06:06:10	06:06:10	06:06:10	06:06:10	06:06:10			06:06:13	06:06:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
912	06:06:15	06:06:15	06:06:15	06:06:15	06:06:15	06:06:15			06:06:15	06:06:15	06:06:15	06:06:15	06:06:39	06:06:39	06:06:39	06:06:39	06:06:39	06:06:39			06:06:42	06:06:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
913	06:06:44	06:06:44	06:06:44	06:06:44	06:06:44	06:06:44			06:06:44	06:06:44	06:06:44	06:06:44	06:07:07	06:07:07	06:07:08	06:07:08	06:07:08	06:07:08			06:07:10	06:07:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
914	06:07:12	06:07:12	06:07:12	06:07:12	06:07:12	06:07:12			06:07:12	06:07:12	06:07:12	06:07:12	06:07:36	06:07:36	06:07:36	06:07:36	06:07:36	06:07:36			06:07:39	06:07:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
915	06:07:41	06:07:41	06:07:41	06:07:41	06:07:41	06:07:41			06:07:41	06:07:41	06:07:41	06:07:41	06:08:05	06:08:05	06:08:05	06:08:05	06:08:05	06:08:05			06:08:08	06:08:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
916	06:08:09	06:08:09	06:08:09	06:08:09	06:08:09	06:08:09			06:08:09	06:08:09	06:08:10	06:08:10	06:08:35	06:08:35	06:08:35	06:08:35	06:08:35	06:08:35			06:08:38	06:08:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
917	06:08:39	06:08:39	06:08:39	06:08:39	06:08:40	06:08:40			06:08:40	06:08:40	06:08:40	06:08:40	06:09:03	06:09:03	06:09:03	06:09:03	06:09:03	06:09:03			06:09:06	06:09:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
918	06:09:08	06:09:08	06:09:08	06:09:08	06:09:08	06:09:08			06:09:08	06:09:08	06:09:08	06:09:08	06:09:33	06:09:33	06:09:33	06:09:33	06:09:33	06:09:33			06:09:36	06:09:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
919	06:09:38	06:09:38	06:09:38	06:09:38	06:09:38	06:09:38			06:09:38	06:09:38	06:09:38	06:09:38	06:10:01	06:10:01	06:10:02	06:10:02	06:10:02	06:10:02			06:10:04	06:10:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
920	06:10:06	06:10:06	06:10:06	06:10:06	06:10:06	06:10:06			06:10:06	06:10:06	06:10:06	06:10:06	06:10:33	06:10:33	06:10:33	06:10:33	06:10:33	06:10:33	06:10:33	06:10:33	06:10:40	06:10:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00	00:00:00	00:00:06	00:00:33
921	06:10:41	06:10:41	06:10:41	06:10:41	06:10:42	06:10:42			06:10:42	06:10:42	06:10:42	06:10:42	06:11:06	06:11:06	06:11:06	06:11:06	06:11:06	06:11:06			06:11:09	06:11:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
922	06:11:10	06:11:10	06:11:10	06:11:10	06:11:11	06:11:11			06:11:11	06:11:11	06:11:11	06:11:11	06:11:34	06:11:34	06:11:34	06:11:34	06:11:34	06:11:34			06:11:37	06:11:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
